63494,177.0
58417,150.0
37771,113.0
45862,91.0
35575,91.0
34736,90.0
60548,157.0
45918,194.0
25289,109.0
48838,117.0
54957,102.0
28529,129.0
49728,225.0
60530,179.0
34561,132.0
46762,246.0
48815,118.0
47601,199.0
34371,146.0
47572,102.0
55615,140.0
53352,72.0
39861,164.0
12328,102.0
47585,97.0
12267,139.0
28003,122.0
48807,97.0
22031,108.0
54862,109.0
31938,143.0
18394,103.0
53441,104.0
28320,212.0
18295,97.0
1468,137.0
54843,186.0
42903,179.0
8801,102.0
35610,168.0
54640,106.0
45850,128.0
21908,177.0
11958,209.0
60827,117.0
60451,159.0
63136,94.0
61331,102.0
35529,216.0
59195,136.0
39849,120.0
5328,138.0
18268,136.0
11817,107.0
43225,74.0
34679,151.0
31171,129.0
8592,71.0
34459,110.0
8720,208.0
25300,184.0
12343,105.0
8795,169.0
15351,160.0
31099,227.0
15554,166.0
25189,91.0
40141,258.0
60817,195.0
18432,128.0
3301,155.0
15383,119.0
1471,71.0
46239,283.0
15203,169.0
24991,153.0
60766,116.0
22038,89.0
24875,128.0
34227,128.0
57659,173.0
57942,164.0
14988,116.0
42897,199.0
8868,133.0
2409,85.0
43260,193.0
37716,138.0
34255,122.0
25374,109.0
51622,83.0
58528,177.0
34718,193.0
55574,149.0
57614,214.0
8906,144.0
42954,175.0
34237,121.0
24844,110.0
34254,189.0
48808,188.0
43782,266.0
24994,69.0
37055,148.0
39790,137.0
8612,173.0
18448,110.0
36794,112.0
63429,101.0
62164,195.0
62120,143.0
50499,144.0
252,202.0
31591,124.0
39818,159.0
18782,104.0
63416,100.0
18680,99.0
31248,232.0
34715,211.0
49066,122.0
56349,111.0
8596,125.0
64001,163.0
46804,140.0
57677,163.0
31344,87.0
47618,141.0
50409,89.0
8819,160.0
1518,132.0
34433,183.0
5185,140.0
47574,107.0
21887,140.0
21535,275.0
5240,118.0
58484,131.0
40850,219.0
5639,189.0
28004,210.0
31342,91.0
1797,133.0
58510,166.0
28463,76.0
60763,169.0
2337,177.0
49756,141.0
21723,219.0
28489,121.0
43011,106.0
51739,192.0
15537,111.0
57909,134.0
55558,172.0
28060,136.0
8662,130.0
18740,120.0
60816,160.0
12293,126.0
34383,236.0
54877,203.0
21984,94.0
15192,81.0
2377,207.0
57934,127.0
43224,190.0
34375,111.0
38559,152.0
54609,128.0
21570,77.0
1496,93.0
11808,184.0
18471,129.0
2345,86.0
31587,154.0
31554,155.0
18312,145.0
5697,158.0
63468,94.0
40134,112.0
48831,120.0
53406,149.0
18304,128.0
48850,95.0
43827,118.0
63518,165.0
63189,119.0
40088,232.0
49083,159.0
18397,118.0
40836,126.0
11839,98.0
64040,86.0
5231,79.0
25128,79.0
28274,102.0
2412,186.0
35583,141.0
37783,215.0
34434,268.0
63213,129.0
55536,138.0
43896,180.0
45956,102.0
58450,143.0
12321,205.0
36880,138.0
12272,98.0
64028,128.0
12120,134.0
8607,84.0
34172,191.0
34457,217.0
18567,133.0
9133,98.0
25333,139.0
64025,142.0
31414,183.0
28147,109.0
1750,143.0
53349,144.0
21829,183.0
18223,144.0
12067,169.0
51679,202.0
43187,205.0
22984,185.0
31590,192.0
22030,70.0
12332,197.0
61304,103.0
8747,145.0
9051,117.0
8870,88.0
5482,113.0
35518,190.0
64005,133.0
59189,139.0
46237,127.0
47587,107.0
48866,198.0
43263,131.0
40067,123.0
2417,113.0
12341,125.0
5276,158.0
18674,200.0
54890,136.0
28338,161.0
28373,206.0
43901,294.0
59190,191.0
15255,215.0
64082,86.0
49051,108.0
15567,169.0
1421,218.0
34694,83.0
21718,103.0
49747,155.0
28129,136.0
5726,101.0
5200,148.0
50454,171.0
60772,161.0
28150,149.0
36873,153.0
27994,97.0
15026,151.0
57604,119.0
28259,130.0
1742,144.0
56374,141.0
5624,116.0
36785,223.0
54901,102.0
18737,169.0
15045,102.0
40069,193.0
8738,93.0
51671,202.0
31343,97.0
55567,230.0
12168,164.0
57866,145.0
55636,196.0
39771,90.0
41653,115.0
9102,162.0
38647,118.0
15198,131.0
1513,101.0
9060,159.0
24835,141.0
56322,185.0
28472,111.0
35550,161.0
40099,114.0
37718,117.0
44672,89.0
49655,120.0
56319,156.0
15245,120.0
31293,187.0
1467,256.0
8642,114.0
37757,228.0
34528,109.0
24921,182.0
36834,177.0
54940,109.0
12036,118.0
193,132.0
34742,245.0
51652,130.0
34529,215.0
63200,100.0
63506,186.0
51670,174.0
25081,132.0
48854,108.0
1706,214.0
35600,109.0
15304,125.0
21817,157.0
41641,128.0
60519,115.0
31571,117.0
18353,161.0
8814,206.0
62115,135.0
31534,103.0
8821,180.0
44627,231.0
5500,96.0
18466,158.0
35530,153.0
25125,129.0
18781,163.0
54898,233.0
63178,84.0
46117,96.0
25212,195.0
18710,168.0
45969,116.0
46194,119.0
37140,276.0
53357,173.0
40830,127.0
5439,95.0
59263,184.0
18770,207.0
40752,110.0
15046,99.0
45930,225.0
31461,237.0
5608,164.0
1772,129.0
44634,77.0
54858,156.0
28303,104.0
39822,116.0
34719,182.0
55599,189.0
21905,201.0
44671,214.0
25166,74.0
11776,103.0
21611,241.0
60740,209.0
34252,240.0
57681,99.0
31400,108.0
31148,206.0
22048,113.0
8753,98.0
5695,91.0
44563,131.0
60841,177.0
63970,193.0
46749,158.0
40143,182.0
46767,236.0
45959,91.0
53390,143.0
54565,121.0
59174,149.0
46186,111.0
62119,91.0
21994,198.0
34690,250.0
51732,130.0
46130,110.0
28557,150.0
8778,126.0
62132,217.0
51685,150.0
46118,170.0
38611,183.0
14992,151.0
31312,191.0
35545,182.0
43803,101.0
57565,195.0
9066,167.0
5171,132.0
15313,75.0
8552,173.0
28549,83.0
15272,85.0
31595,251.0
59233,116.0
15085,279.0
24854,91.0
1449,99.0
21606,130.0
8892,139.0
31300,151.0
31230,100.0
24856,101.0
51696,105.0
34540,118.0
1761,218.0
11773,97.0
18244,163.0
28329,142.0
8862,232.0
25382,227.0
49117,229.0
61406,120.0
18598,173.0
37726,140.0
43806,128.0
28351,159.0
54903,95.0
25317,149.0
55553,158.0
18589,179.0
15526,227.0
5445,165.0
12009,118.0
37810,123.0
37103,257.0
54888,146.0
8737,211.0
25391,210.0
46159,150.0
28220,160.0
13371,100.0
18266,164.0
53377,287.0
40809,136.0
2456,123.0
46729,98.0
46148,100.0
39841,190.0
58449,210.0
50517,210.0
49100,148.0
8555,291.0
40096,92.0
12023,109.0
23717,177.0
28448,126.0
15362,163.0
34664,102.0
54849,215.0
24804,156.0
34224,113.0
11826,178.0
46234,157.0
46808,92.0
12170,106.0
53358,192.0
36798,140.0
25378,124.0
50402,138.0
43837,252.0
5251,216.0
37121,95.0
51692,91.0
15157,156.0
49767,116.0
5354,100.0
5502,124.0
21520,166.0
1686,253.0
5615,189.0
48886,247.0
25177,142.0
1723,120.0
61342,114.0
49098,95.0
5459,146.0
43800,137.0
51669,158.0
31354,91.0
5516,197.0
21852,102.0
18697,128.0
58448,95.0
59181,129.0
60490,118.0
36826,210.0
18789,89.0
50411,113.0
8638,152.0
11890,103.0
1475,125.0
56329,314.0
61312,113.0
50455,144.0
35517,121.0
37738,220.0
56398,134.0
59164,115.0
48844,151.0
8558,186.0
18360,87.0
41550,223.0
15091,176.0
31382,165.0
18571,123.0
22063,100.0
11962,148.0
22019,125.0
15003,143.0
31242,118.0
25344,187.0
15202,131.0
28074,196.0
31161,182.0
5475,146.0
5640,141.0
8893,232.0
40817,219.0
15495,80.0
34748,140.0
38635,124.0
40033,179.0
12367,173.0
14090,134.0
9100,154.0
34201,227.0
54948,161.0
51722,227.0
11814,72.0
48882,142.0
21988,96.0
5507,120.0
25172,90.0
35562,155.0
31131,225.0
12354,215.0
49134,227.0
57957,102.0
31071,106.0
63218,156.0
56299,185.0
28261,97.0
64084,169.0
28450,81.0
34650,98.0
54639,130.0
1682,185.0
12043,164.0
25402,160.0
22081,122.0
28052,139.0
53350,91.0
12014,153.0
1420,90.0
60843,97.0
22078,105.0
43262,136.0
25185,88.0
43216,135.0
9071,105.0
31569,111.0
34386,160.0
12360,147.0
42950,134.0
5398,106.0
61413,143.0
22001,148.0
63516,102.0
37141,119.0
45970,85.0
5268,265.0
28180,245.0
59273,116.0
1474,191.0
37725,123.0
37045,95.0
37707,111.0
61319,144.0
28013,115.0
178,201.0
8904,200.0
45908,192.0
49097,93.0
34196,201.0
15338,123.0
9046,198.0
41615,193.0
34675,242.0
43273,105.0
45917,230.0
48814,155.0
59178,197.0
15372,129.0
62167,195.0
58437,151.0
46780,201.0
1435,180.0
37692,139.0
46770,67.0
34330,92.0
5467,152.0
60762,227.0
28376,138.0
21759,97.0
34351,184.0
54603,128.0
31637,230.0
57873,98.0
39802,148.0
5657,175.0
45919,274.0
34543,179.0
60836,127.0
57594,101.0
44596,106.0
41572,156.0
63229,169.0
5684,87.0
40097,97.0
21864,132.0
40794,175.0
21798,160.0
31403,82.0
63473,155.0
11807,123.0
25019,173.0
25154,145.0
43226,187.0
53362,136.0
21866,140.0
5466,134.0
46185,111.0
31160,155.0
28527,115.0
8852,134.0
35570,136.0
41542,92.0
28079,178.0
43175,93.0
14996,140.0
56399,164.0
54964,168.0
34541,192.0
44625,240.0
45971,111.0
18779,126.0
62103,141.0
40764,163.0
47507,184.0
34563,159.0
63120,185.0
14995,218.0
8710,101.0
45913,108.0
43254,190.0
28146,89.0
22062,195.0
48805,175.0
60525,138.0
21560,175.0
12339,137.0
25209,165.0
58411,136.0
31437,133.0
31323,255.0
61325,138.0
43182,212.0
28347,109.0
60553,231.0
22072,113.0
15380,174.0
9050,126.0
49680,138.0
12044,225.0
25392,142.0
34560,132.0
36762,136.0
58478,157.0
38556,172.0
56356,177.0
35566,201.0
25112,88.0
27972,239.0
31109,138.0
18671,128.0
228,160.0
5521,246.0
21513,90.0
50491,153.0
21728,181.0
12090,118.0
58443,112.0
55651,234.0
2382,105.0
56379,213.0
31092,121.0
5339,100.0
43204,209.0
45920,164.0
28567,83.0
42924,194.0
28457,122.0
15518,129.0
5689,95.0
31537,96.0
38577,177.0
1409,78.0
22091,137.0
46816,114.0
39758,207.0
47519,272.0
31575,228.0
64013,190.0
48858,126.0
57915,142.0
34256,178.0
8647,139.0
34333,110.0
47503,154.0
27988,113.0
36862,242.0
56333,121.0
18500,136.0
54631,169.0
25304,192.0
28082,108.0
59250,119.0
12141,155.0
46219,114.0
18358,139.0
49678,86.0
34681,182.0
28511,157.0
9028,163.0
54584,195.0
18246,135.0
18250,393.0
8696,122.0
18403,78.0
45923,151.0
37050,92.0
18704,101.0
15327,179.0
60860,288.0
15069,158.0
1758,102.0
46730,235.0
12065,177.0
8588,167.0
63132,125.0
8767,101.0
9025,151.0
44665,95.0
28191,93.0
28485,218.0
47597,234.0
40072,240.0
15329,109.0
1709,104.0
55634,122.0
47554,70.0
18592,100.0
49737,104.0
31396,96.0
57971,131.0
31465,164.0
15236,89.0
1501,93.0
39831,119.0
40735,114.0
59163,94.0
15053,138.0
43227,175.0
49716,107.0
18291,157.0
25280,111.0
31639,238.0
41548,238.0
15161,105.0
53361,104.0
34465,175.0
35595,185.0
54573,111.0
31640,145.0
36815,127.0
57871,120.0
59222,202.0
5299,131.0
21610,109.0
8584,226.0
24982,84.0
8919,211.0
38571,157.0
59217,147.0
18303,204.0
37040,253.0
9084,115.0
31268,134.0
5703,168.0
34665,174.0
21781,125.0
37778,143.0
46129,182.0
56326,201.0
56363,96.0
5391,213.0
34419,104.0
51665,139.0
64021,118.0
11810,240.0
25348,166.0
12312,78.0
43213,199.0
25102,127.0
8928,227.0
31579,89.0
28504,215.0
38646,104.0
21822,130.0
34354,71.0
53454,124.0
43785,233.0
48819,173.0
21823,113.0
28173,140.0
4709,95.0
44631,119.0
8888,158.0
31456,87.0
61303,254.0
11930,148.0
5208,108.0
24894,197.0
63170,102.0
31307,94.0
21552,124.0
44591,165.0
28011,143.0
63464,124.0
57930,100.0
55618,186.0
51623,160.0
34359,140.0
63971,118.0
61390,206.0
60863,139.0
34404,158.0
25042,237.0
40092,158.0
28361,102.0
24876,152.0
39816,199.0
8901,159.0
34469,128.0
12057,118.0
34344,132.0
28526,103.0
12366,171.0
34749,97.0
39794,118.0
61339,103.0
21754,171.0
34401,89.0
21697,102.0
34676,99.0
25127,174.0
41655,107.0
50456,113.0
43193,183.0
21843,68.0
5239,141.0
41581,179.0
8947,83.0
55600,168.0
49142,233.0
63430,203.0
28566,125.0
12111,186.0
50410,124.0
41660,234.0
59188,178.0
34657,107.0
56328,123.0
34655,169.0
2369,141.0
34712,137.0
34204,238.0
8878,147.0
21676,99.0
5329,113.0
49719,106.0
45870,99.0
11767,161.0
18368,150.0
37087,97.0
64044,164.0
183,99.0
37812,240.0
25295,106.0
5371,109.0
5668,182.0
8794,113.0
48899,111.0
34501,131.0
39757,180.0
42934,156.0
25160,115.0
35524,116.0
229,141.0
8566,79.0
11883,230.0
57605,107.0
42928,111.0
1453,111.0
17724,226.0
21690,195.0
9128,135.0
61354,172.0
40785,76.0
31077,110.0
21707,86.0
50432,247.0
7562,122.0
55598,174.0
35596,113.0
64062,178.0
59204,121.0
46801,95.0
8793,141.0
51712,121.0
46784,243.0
11835,127.0
18376,202.0
40834,160.0
34226,89.0
172,80.0
56346,123.0
21694,171.0
28452,208.0
12245,142.0
49107,144.0
15555,117.0
21684,93.0
24807,265.0
37744,121.0
34677,104.0
49053,158.0
43836,145.0
40824,120.0
54583,186.0
42962,219.0
9130,127.0
58496,208.0
15550,195.0
55625,118.0
1481,87.0
22101,233.0
219,178.0
12169,182.0
8791,88.0
12032,103.0
37784,118.0
34754,134.0
5665,166.0
22026,190.0
24870,94.0
60455,102.0
46204,153.0
15150,134.0
54876,80.0
46209,123.0
34370,194.0
61353,126.0
15062,132.0
39854,155.0
12357,131.0
11928,116.0
31065,195.0
31112,215.0
42941,153.0
56295,195.0
40133,106.0
8915,85.0
31304,95.0
15560,124.0
8041,249.0
15388,151.0
34487,95.0
21677,110.0
56385,143.0
11980,122.0
53395,239.0
21799,157.0
25139,114.0
18417,241.0
34558,225.0
21780,135.0
24849,116.0
54646,143.0
21680,113.0
46161,80.0
63530,112.0
38652,186.0
1747,171.0
5274,93.0
5376,201.0
59275,231.0
1677,112.0
43861,275.0
38631,118.0
45948,165.0
56358,111.0
60517,206.0
54630,110.0
12270,175.0
15160,80.0
46241,189.0
57960,134.0
54580,129.0
40028,162.0
61290,256.0
46167,97.0
49691,242.0
54568,142.0
57590,111.0
31418,66.0
21995,115.0
41597,182.0
56313,174.0
8900,123.0
8855,109.0
36827,160.0
47556,113.0
9057,108.0
21806,152.0
37754,93.0
43840,243.0
40776,231.0
56303,166.0
40769,192.0
18501,173.0
40130,123.0
25163,103.0
61374,149.0
1702,83.0
48896,171.0
1455,137.0
57953,212.0
28159,159.0
5436,162.0
40139,142.0
5538,156.0
37102,145.0
34559,231.0
43172,124.0
5377,99.0
51718,97.0
46154,132.0
21772,163.0
63499,132.0
12363,85.0
18488,167.0
31427,126.0
21710,159.0
48837,120.0
39763,144.0
31603,184.0
5671,117.0
51738,226.0
3472,176.0
8589,141.0
49670,173.0
45932,160.0
34566,113.0
58461,142.0
31152,143.0
15080,235.0
1425,296.0
60546,228.0
15298,156.0
25390,178.0
5483,141.0
57926,104.0
1440,112.0
38599,219.0
49653,108.0
55577,226.0
2431,147.0
44574,110.0
49062,151.0
43780,160.0
31410,142.0
64009,261.0
25386,146.0
8547,133.0
57870,137.0
31582,101.0
31057,153.0
15374,86.0
18310,188.0
41595,109.0
21740,144.0
48880,134.0
54878,94.0
15196,196.0
62085,150.0
43885,110.0
11832,132.0
58506,100.0
34670,162.0
43236,127.0
31370,204.0
46736,115.0
5177,152.0
8850,106.0
34414,124.0
49135,118.0
54852,94.0
25116,137.0
55622,162.0
43229,189.0
18265,212.0
21510,89.0
47532,109.0
18670,103.0
5320,145.0
21692,98.0
15010,197.0
44599,120.0
34416,120.0
15529,77.0
40815,108.0
31544,110.0
18288,265.0
34571,146.0
43834,183.0
15583,131.0
1753,162.0
8783,150.0
18553,162.0
1780,184.0
37758,253.0
34437,138.0
15317,223.0
36871,137.0
8621,97.0
28292,102.0
57867,183.0
15536,182.0
57670,90.0
31137,190.0
18377,166.0
9040,112.0
12042,246.0
18396,172.0
21910,109.0
60767,159.0
54673,155.0
48813,181.0
24922,153.0
31094,67.0
21536,131.0
54586,185.0
34730,118.0
57878,186.0
15572,168.0
50394,152.0
35561,121.0
9032,176.0
31155,193.0
61400,199.0
11954,179.0
31277,121.0
28355,163.0
21708,170.0
28086,148.0
55535,96.0
37703,239.0
63513,211.0
42991,236.0
44629,136.0
31592,154.0
5696,193.0
21841,106.0
46747,185.0
5381,154.0
11998,167.0
18421,114.0
25041,134.0
48892,254.0
5323,142.0
24973,177.0
24913,134.0
31169,171.0
5287,83.0
56362,166.0
34511,125.0
2408,112.0
18205,151.0
31135,156.0
28380,144.0
53462,173.0
45953,104.0
24815,147.0
63198,169.0
40046,123.0
37728,155.0
36833,79.0
51682,227.0
31265,165.0
55568,159.0
11788,172.0
61360,116.0
40756,170.0
28044,132.0
60443,86.0
40841,114.0
39833,116.0
34364,170.0
50416,145.0
36764,127.0
5304,182.0
34735,195.0
44558,113.0
50494,120.0
39867,247.0
59243,228.0
21517,144.0
63472,116.0
49771,200.0
45894,162.0
51662,108.0
5633,99.0
27979,168.0
5235,145.0
34405,141.0
21668,110.0
18198,106.0
50412,100.0
57574,123.0
24853,95.0
49663,188.0
10775,119.0
43872,183.0
57591,267.0
1698,133.0
5193,221.0
8818,115.0
44655,132.0
1487,160.0
54952,96.0
15179,145.0
9042,88.0
12130,159.0
21512,156.0
1479,79.0
21810,95.0
31598,181.0
43237,114.0
51618,248.0
8943,92.0
50417,145.0
18721,117.0
50460,153.0
50423,172.0
15042,133.0
28451,144.0
35549,97.0
21870,92.0
55601,118.0
47506,90.0
46140,117.0
31166,118.0
12091,116.0
60739,160.0
15155,184.0
21573,103.0
60783,128.0
24887,85.0
46131,129.0
46719,179.0
25079,113.0
48817,98.0
12284,169.0
49694,114.0
15592,96.0
31442,251.0
47610,143.0
56304,132.0
31278,212.0
60502,92.0
5241,202.0
8722,97.0
8942,83.0
12263,215.0
57941,211.0
5280,184.0
41577,235.0
59254,225.0
63457,134.0
55608,205.0
11976,140.0
11972,89.0
43866,113.0
40131,84.0
25055,82.0
50478,116.0
49060,157.0
63504,201.0
31110,164.0
58536,175.0
59258,115.0
15100,187.0
31351,170.0
43010,125.0
50484,169.0
62112,118.0
56309,92.0
24878,238.0
8846,122.0
31424,168.0
62117,128.0
21891,114.0
37781,106.0
64012,143.0
47586,164.0
36767,104.0
54860,89.0
18681,166.0
2354,149.0
57951,156.0
15072,145.0
44604,145.0
31625,265.0
28194,111.0
44646,226.0
24993,121.0
22029,206.0
34463,137.0
34395,166.0
3980,198.0
34270,167.0
49734,171.0
18210,181.0
36853,149.0
12261,142.0
25359,129.0
31072,171.0
63438,108.0
43158,293.0
37142,126.0
21827,128.0
54599,140.0
27987,127.0
37786,101.0
63238,129.0
28562,231.0
34705,145.0
15352,183.0
5400,160.0
21898,146.0
8712,159.0
21624,191.0
34573,165.0
21794,101.0
40778,118.0
15390,189.0
1524,207.0
5494,188.0
2342,212.0
57676,154.0
31168,113.0
6835,115.0
50401,194.0
1416,244.0
8717,205.0
5335,144.0
45964,229.0
22066,115.0
5525,161.0
12088,115.0
39817,125.0
11887,234.0
8663,159.0
8765,156.0
48806,101.0
46122,121.0
31216,116.0
266,156.0
49175,101.0
49109,110.0
43004,133.0
31180,169.0
46211,86.0
54902,124.0
51707,144.0
31340,179.0
60770,147.0
54661,132.0
5626,144.0
40810,105.0
18415,155.0
12099,204.0
63207,135.0
21544,107.0
37108,235.0
15193,123.0
34438,165.0
28368,123.0
58530,155.0
15239,211.0
28023,123.0
22008,135.0
55594,159.0
18499,197.0
5523,116.0
8914,115.0
31118,154.0
43223,161.0
36841,160.0
31121,228.0
43252,195.0
36809,137.0
62163,142.0
5628,112.0
40030,99.0
63192,226.0
28263,134.0
57571,173.0
1511,148.0
34724,193.0
60524,127.0
31426,154.0
22025,88.0
54892,167.0
31454,128.0
31261,112.0
58499,132.0
40754,120.0
31621,133.0
50437,197.0
18439,139.0
43798,205.0
15164,126.0
22035,106.0
21562,186.0
15070,166.0
54855,120.0
5417,116.0
28265,204.0
11775,184.0
53401,126.0
12132,135.0
39815,198.0
51726,172.0
60512,170.0
31347,119.0
12178,172.0
28512,82.0
56306,189.0
5508,192.0
40093,124.0
8750,144.0
22061,165.0
48873,187.0
56390,203.0
21542,109.0
13651,146.0
12346,162.0
46823,167.0
31623,88.0
15387,144.0
41552,293.0
57607,145.0
40062,138.0
24915,293.0
2399,132.0
18301,100.0
53450,88.0
2401,164.0
56308,184.0
48903,154.0
40065,132.0
28063,119.0
34426,224.0
46796,122.0
63517,113.0
162,91.0
28178,111.0
40034,142.0
35594,153.0
48849,107.0
21519,105.0
57577,129.0
25193,181.0
64056,169.0
36840,100.0
5491,107.0
28513,104.0
24980,137.0
18208,91.0
31129,194.0
5431,177.0
54667,160.0
63988,168.0
12241,213.0
45875,143.0
5179,118.0
47596,105.0
60551,234.0
40118,134.0
25129,131.0
21636,204.0
39844,90.0
46226,121.0
31627,185.0
46718,176.0
5531,180.0
31605,160.0
18216,129.0
36836,160.0
60475,130.0
5260,100.0
25283,120.0
34703,100.0
53447,158.0
50492,101.0
53425,88.0
9043,222.0
22092,126.0
34336,145.0
9029,194.0
18437,81.0
38634,82.0
56370,105.0
49665,122.0
256,168.0
62144,79.0
37117,212.0
53354,139.0
31318,123.0
45939,98.0
38591,158.0
28378,138.0
35577,101.0
5254,190.0
51689,99.0
37093,111.0
37042,169.0
5226,131.0
24843,100.0
38619,124.0
12334,148.0
15346,130.0
9105,95.0
53392,179.0
41546,91.0
34514,146.0
55592,145.0
57961,147.0
46744,103.0
25024,109.0
50497,111.0
5369,169.0
36800,216.0
58520,108.0
57564,219.0
15367,77.0
5266,218.0
15355,169.0
9024,243.0
51683,166.0
31647,211.0
21821,237.0
51672,149.0
25298,230.0
18677,181.0
15316,215.0
25308,115.0
18349,117.0
28040,209.0
21801,115.0
61351,112.0
5519,173.0
12026,102.0
35565,99.0
63159,186.0
34445,135.0
51657,93.0
41627,133.0
53391,105.0
49124,143.0
21682,161.0
34497,188.0
43889,120.0
28496,113.0
49732,167.0
57624,210.0
49063,110.0
41560,140.0
31440,214.0
54905,117.0
24884,114.0
36823,192.0
15562,152.0
31436,115.0
37137,84.0
5349,116.0
63205,96.0
64000,122.0
37811,142.0
9120,123.0
56352,188.0
34768,80.0
62057,105.0
31391,186.0
31138,186.0
60516,169.0
11865,168.0
60755,172.0
15149,103.0
61381,166.0
22103,87.0
11829,140.0
28550,124.0
11781,188.0
60487,122.0
34755,195.0
31328,222.0
5625,177.0
48872,104.0
41598,124.0
18476,136.0
24930,182.0
63220,101.0
39762,138.0
12114,138.0
51624,152.0
34537,140.0
46721,94.0
42978,130.0
15484,177.0
46757,216.0
43221,124.0
15488,97.0
31567,207.0
236,231.0
208,155.0
18530,214.0
40048,138.0
5221,125.0
49128,164.0
34723,114.0
55559,125.0
15002,163.0
8567,103.0
25056,143.0
63130,125.0
18258,159.0
15337,147.0
55580,159.0
43008,225.0
5207,191.0
21688,202.0
8602,123.0
37036,185.0
12066,99.0
41562,227.0
34368,110.0
46833,154.0
8867,193.0
43154,160.0
11772,239.0
60847,174.0
47608,118.0
9061,211.0
24839,97.0
18191,104.0
53439,147.0
25371,190.0
12309,124.0
46741,164.0
25299,161.0
34720,93.0
21776,154.0
54617,150.0
34331,116.0
36856,170.0
34532,89.0
5465,92.0
37741,116.0
15212,196.0
57928,114.0
28569,140.0
31102,149.0
45873,274.0
2398,197.0
58516,127.0
18762,205.0
59264,197.0
41666,290.0
64043,141.0
38641,184.0
21918,170.0
15266,98.0
8571,186.0
21888,163.0
2425,92.0
34425,148.0
15287,104.0
28157,115.0
34228,97.0
57617,127.0
24816,237.0
64083,188.0
5414,89.0
1436,126.0
21856,120.0
2430,118.0
5263,111.0
18522,102.0
31362,116.0
61358,227.0
31221,181.0
31249,128.0
194,180.0
40821,203.0
63236,235.0
22055,87.0
45871,91.0
59213,116.0
28302,173.0
15209,155.0
36773,106.0
36846,278.0
22083,112.0
64019,235.0
21895,200.0
5699,95.0
25133,85.0
41621,118.0
63197,226.0
25306,107.0
21875,110.0
63521,236.0
18771,148.0
64054,243.0
34184,106.0
34269,177.0
22075,166.0
18438,159.0
5334,165.0
24832,133.0
36854,153.0
28330,154.0
28284,151.0
60832,143.0
25144,155.0
20738,314.0
59171,211.0
